window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,tpr,fpr,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
80,4.57,full_window,80,1.0,0.5637818909454727,0.7210492642354447,0.5637818909454727,8.53305420764903e-06,1133,1999,866,3848.0,0.9989774121214197,0.5480907232783184
80,4.57,half_window,40,0.8790820829655781,0.4807403701850925,0.6215668008845979,0.4807403701850925,0.0001992890479081602,1133,1999,866,3848.0,0.9989774121214197,0.5480907232783184
80,4.57,quarter_window,20,0.5233892321270962,0.295647823911956,0.3778556449830459,0.295647823911956,0.0005747443342085282,1133,1999,866,3848.0,0.9989774121214197,0.5480907232783184
80,4.86,full_window,80,1.0,0.5167583791895948,0.6813984168865436,0.5167583791895948,-1.1377405610198706e-05,1025,1999,974,3848.0,0.9987602582314072,0.5008585983324058
80,4.86,half_window,40,0.8770731707317073,0.43921960980490243,0.5853222649479004,0.43921960980490243,0.00017032261652616016,1025,1999,974,3848.0,0.9987602582314072,0.5008585983324058
80,4.86,quarter_window,20,0.5170731707317073,0.26463231615807903,0.35009162168827396,0.26463231615807903,0.0005259652947738561,1025,1999,974,3848.0,0.9987602582314072,0.5008585983324058
80,5.14,full_window,80,1.0,0.4652326163081541,0.6350290201433937,0.4652326163081541,-2.559916262294709e-05,912,1999,1087,3968.0,0.9985270619818759,0.45859125961823155
80,5.14,half_window,40,0.8706140350877193,0.3901950975487744,0.5388751073495388,0.3901950975487744,0.00015294275769696015,912,1999,1087,3968.0,0.9985270619818759,0.45859125961823155
80,5.14,quarter_window,20,0.5153508771929824,0.23461730865432717,0.3224409731009071,0.23461730865432717,0.0004697633580339078,912,1999,1087,3968.0,0.9985270619818759,0.45859125961823155
80,5.43,full_window,80,1.0,0.40970485242621313,0.581263307310149,0.40970485242621313,-3.271004112932128e-05,796,1999,1203,5558.0,0.998139622689729,0.4021444009429059
80,5.43,half_window,40,0.864321608040201,0.3396698349174587,0.48768449250337714,0.3396698349174587,0.00013556289886776013,796,1999,1203,5558.0,0.998139622689729,0.4021444009429059
80,5.43,quarter_window,20,0.507537688442211,0.2016008004002001,0.2885755203902218,0.2016008004002001,0.0004167426629962207,796,1999,1203,5558.0,0.998139622689729,0.4021444009429059
80,5.71,full_window,80,1.0,0.34817408704352176,0.5165120593692023,0.34817408704352176,-3.128786542804644e-05,674,1999,1325,5558.0,0.9976913149806661,0.35225551277408584
80,5.71,half_window,40,0.8560830860534124,0.28564282141070535,0.4283584815998679,0.28564282141070535,0.00011934169729384011,674,1999,1325,5558.0,0.9976913149806661,0.35225551277408584
80,5.71,quarter_window,20,0.5148367952522255,0.17358679339669836,0.25963337074448184,0.17358679339669836,0.0003467553455464737,674,1999,1325,5558.0,0.9976913149806661,0.35225551277408584
80,6.0,full_window,80,1.0,0.3021510755377689,0.46407990779869385,0.3021510755377689,-3.555439253187096e-05,579,1999,1420,5558.0,0.9971819382411933,0.30861330241134427
80,6.0,half_window,40,0.8497409326424871,0.24512256128064033,0.3804870195972595,0.24512256128064033,0.0001031204957199201,579,1999,1420,5558.0,0.9971819382411933,0.30861330241134427
80,6.0,quarter_window,20,0.5077720207253886,0.1470735367683842,0.22808378588052755,0.1470735367683842,0.00030221796171481653,579,1999,1420,5558.0,0.9971819382411933,0.30861330241134427
80,6.57,full_window,80,1.0,0.23161580790395198,0.37611697806661254,0.23161580790395198,-3.413221683059612e-05,439,1999,1560,6642.0,0.996236845726487,0.2510955314844617
80,6.57,half_window,40,0.8291571753986332,0.18209104552276137,0.29860541427399506,0.18209104552276137,8.689929414600009e-05,439,1999,1560,6642.0,0.996236845726487,0.2510955314844617
80,6.57,quarter_window,20,0.4920273348519362,0.10805402701350675,0.17719442165709595,0.10805402701350675,0.00023647229986808451,439,1999,1560,6642.0,0.996236845726487,0.2510955314844617
80,7.14,full_window,80,1.0,0.1790895447723862,0.30377598642341963,0.1790895447723862,-2.9865689726771603e-05,337,1999,1662,9893.0,0.9947964600185395,0.19537283891298335
80,7.14,half_window,40,0.8160237388724035,0.13856928464232116,0.2369089715958039,0.13856928464232116,6.951943531680007e-05,337,1999,1662,9893.0,0.9947964600185395,0.19537283891298335
80,7.14,quarter_window,20,0.4629080118694362,0.07803901950975488,0.13356164383561642,0.07803901950975488,0.00019193491603642734,337,1999,1662,9893.0,0.9947964600185395,0.19537283891298335
80,7.71,full_window,80,1.0,0.1360680340170085,0.2395420519594892,0.1360680340170085,-2.1332635519122575e-05,257,1999,1742,11732.0,0.9926696052222806,0.14708825721080437
80,7.71,half_window,40,0.7937743190661478,0.10155077538769385,0.1800650916261384,0.10155077538769385,6.256749178512006e-05,257,1999,1742,11732.0,0.9926696052222806,0.14708825721080437
80,7.71,quarter_window,20,0.4474708171206226,0.057528764382191094,0.10195035460992909,0.057528764382191094,0.0001505787739070314,257,1999,1742,11732.0,0.9926696052222806,0.14708825721080437
80,8.29,full_window,80,1.0,0.10455227613806903,0.18931159420289853,0.10455227613806903,-1.9910459817847736e-05,195,1999,1804,16664.0,0.9894296716279225,0.10673120349535721
80,8.29,half_window,40,0.7794871794871795,0.07603801900950476,0.13855970829535097,0.07603801900950476,4.982226197704005e-05,195,1999,1804,16664.0,0.9894296716279225,0.10673120349535721
80,8.29,quarter_window,20,0.4564102564102564,0.04452226113056528,0.08113035551504102,0.04452226113056528,0.00011240387347989668,195,1999,1804,16664.0,0.9894296716279225,0.10673120349535721
80,8.86,full_window,80,1.0,0.07653826913456728,0.14219330855018586,0.07653826913456728,-1.706610841529806e-05,141,1999,1858,16664.0,0.9865276079666888,0.0856565589655308
80,8.86,half_window,40,0.7730496453900709,0.054527263631815905,0.10186915887850466,0.054527263631815905,3.707703216896004e-05,141,1999,1858,16664.0,0.9865276079666888,0.0856565589655308
80,8.86,quarter_window,20,0.46808510638297873,0.03301650825412707,0.06168224299065422,0.03301650825412707,7.953104255653067e-05,141,1999,1858,16664.0,0.9865276079666888,0.0856565589655308
80,9.43,full_window,80,1.0,0.062031015507753876,0.11681582666038624,0.062031015507753876,-1.564393271402322e-05,113,1999,1886,26043.0,0.9826886600393263,0.06777548363811771
80,9.43,half_window,40,0.7610619469026548,0.04302151075537769,0.08143939393939394,0.04302151075537769,3.128374589256003e-05,113,1999,1886,26043.0,0.9826886600393263,0.06777548363811771
80,9.43,quarter_window,20,0.48672566371681414,0.02751375687843922,0.052083333333333336,0.02751375687843922,6.150400624371705e-05,113,1999,1886,26043.0,0.9826886600393263,0.06777548363811771
