window_size,threshold,tolerance_type,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,tolerance_value_first,num_detected_mean,num_true_mean
80,8.0,quarter_window,0.4840625461087713,0.017833757220236734,10,0.24545188795160439,0.010245326723303099,10,20,489.6,965.1
80,9.0,full_window,0.8994103066389277,0.016785420673944746,10,0.4166569272676949,0.016025456512440313,10,80,434.3,965.1
80,9.0,half_window,0.8228584955121038,0.02675763497841721,10,0.3722806080595148,0.012562644926223367,10,40,434.3,965.1
80,9.0,quarter_window,0.5142542877510572,0.018507242945612484,10,0.23136133198571396,0.01039231935473284,10,20,434.3,965.1
80,10.0,full_window,0.9273860634596571,0.012408901673600568,10,0.38927858418498673,0.016829637573166835,10,80,392.9,965.1
80,10.0,half_window,0.8527530271872166,0.022371778029059503,10,0.3490709739870001,0.011834988400110392,10,40,392.9,965.1
80,10.0,quarter_window,0.5342048520184899,0.02341565423776359,10,0.2173823125055882,0.011088681656829108,10,20,392.9,965.1
80,11.0,full_window,0.9509198609416988,0.011218275734987578,10,0.36541371615724466,0.016665308408214966,10,80,359.1,965.1
80,11.0,half_window,0.8767989047798042,0.024070198196784656,10,0.32801719182499367,0.011937047858906655,10,40,359.1,965.1
80,11.0,quarter_window,0.546308408522904,0.031197181796938457,10,0.20318480328026492,0.01344614072763785,10,20,359.1,965.1
80,12.0,full_window,0.9652292170184996,0.010692281708617964,10,0.3379885177900367,0.014469594169487138,10,80,327.3,965.1
80,12.0,half_window,0.8928334123026502,0.024662915502750668,10,0.304332817892563,0.01298639963640307,10,40,327.3,965.1
80,12.0,quarter_window,0.5526767071717061,0.03404645809343608,10,0.1872190283777495,0.011873451165315446,10,20,327.3,965.1
80,13.0,full_window,0.9757453785231597,0.011104393206486278,10,0.3143727274521776,0.01544115633645899,10,80,300.8,965.1
80,13.0,half_window,0.9038026112024502,0.022972059208071015,10,0.28319704576419386,0.014262991344550589,10,40,300.8,965.1
80,13.0,quarter_window,0.5581893571392808,0.0333884365043524,10,0.17385499407530397,0.012570643988405338,10,20,300.8,965.1
80,14.0,full_window,0.9838669531701836,0.005721975052437876,10,0.28808773176062413,0.013650351044624573,10,80,273.2,965.1
80,14.0,half_window,0.9142873086166304,0.020166316004392355,10,0.26022041882125757,0.011975855595457274,10,40,273.2,965.1
80,14.0,quarter_window,0.5609114480336366,0.03258068454150531,10,0.15864527012652485,0.010632073764355106,10,20,273.2,965.1
80,15.0,full_window,0.9921917805432308,0.004255416909238225,10,0.2613882879687443,0.01400357180989713,10,80,245.9,965.1
80,15.0,half_window,0.9264225080270275,0.016337641425016494,10,0.23743948534844578,0.012429100727111227,10,40,245.9,965.1
80,15.0,quarter_window,0.5689470202614381,0.03391215310919686,10,0.1448903516637876,0.010775585678965494,10,20,245.9,965.1
80,16.0,full_window,0.9936285561524493,0.004886526268122075,10,0.23611808261437667,0.014296499466851395,10,80,221.9,965.1
80,16.0,half_window,0.9304820140962333,0.014202176983264925,10,0.21527337341789873,0.014027578027896207,10,40,221.9,965.1
80,16.0,quarter_window,0.5707744645144732,0.03850231447854951,10,0.13121850932843576,0.012181616303845738,10,20,221.9,965.1
80,17.0,full_window,0.9955546399438256,0.0054246655627236745,10,0.21552533753622055,0.013976354906788382,10,80,202.1,965.1
80,17.0,half_window,0.9341453448968615,0.01504109808535432,10,0.1966493494219025,0.013587592308256697,10,40,202.1,965.1
80,17.0,quarter_window,0.5760404038175887,0.03832241712025118,10,0.12056384519588152,0.010928422042073966,10,20,202.1,965.1
80,18.0,full_window,0.9973098859219836,0.003813852814948076,10,0.19646203602908324,0.013685843683021727,10,80,184.0,965.1
80,18.0,half_window,0.9364067989046735,0.010511454689944173,10,0.1795639682406269,0.013617338770016318,10,40,184.0,965.1
80,18.0,quarter_window,0.5720284942493095,0.03201672889342942,10,0.10906542539810431,0.010487714390143727,10,20,184.0,965.1
80,19.0,full_window,0.9987874779541446,0.002556749008982175,10,0.17851262543928037,0.01397155600789689,10,80,166.9,965.1
80,19.0,half_window,0.9375125631498088,0.011683601294413601,10,0.16317563250357553,0.014203205275389706,10,40,166.9,965.1
80,19.0,quarter_window,0.576039325598481,0.032672309153077866,10,0.09971041269728764,0.011240390756221779,10,20,166.9,965.1
80,20.0,full_window,1.0,0.0,10,0.16102690546487244,0.012866776795222136,10,80,150.0,965.1
80,20.0,half_window,0.9384370934962328,0.013879314207324089,10,0.14693594099416957,0.013424071079167401,10,40,150.0,965.1
80,20.0,quarter_window,0.5810356559938121,0.04076980095769996,10,0.0905197801165469,0.012125273984572374,10,20,150.0,965.1
80,21.0,full_window,1.0,0.0,10,0.14378111835903973,0.012020498002254295,10,80,134.2,965.1
80,21.0,half_window,0.9409734716014068,0.020567829567426858,10,0.13165930866699943,0.012884437501059923,10,40,134.2,965.1
80,21.0,quarter_window,0.5823905693834954,0.04001668395860549,10,0.08104387479602027,0.010035242197780668,10,20,134.2,965.1
80,22.0,full_window,1.0,0.0,10,0.13052467492985817,0.011506130002893597,10,80,121.9,965.1
80,22.0,half_window,0.9377617098366405,0.023938653624416464,10,0.11912330114374078,0.01207092712546193,10,40,121.9,965.1
80,22.0,quarter_window,0.5761005062514376,0.044093900836803444,10,0.072859457627182,0.009893466072220192,10,20,121.9,965.1
80,23.0,full_window,1.0,0.0,10,0.11860552539565809,0.011908311337970042,10,80,110.7,965.1
80,23.0,half_window,0.9396917703813085,0.021534191395681485,10,0.10845333841531228,0.01225591701006867,10,40,110.7,965.1
80,23.0,quarter_window,0.5797514670898607,0.03861913201314419,10,0.06652607348879994,0.00887649573533739,10,20,110.7,965.1
80,24.0,full_window,1.0,0.0,10,0.10777299119448817,0.010926074829432723,10,80,100.7,965.1
80,24.0,half_window,0.9387830867751561,0.02272754496135281,10,0.09844899874075495,0.011000841502453925,10,40,100.7,965.1
80,24.0,quarter_window,0.5729469579323337,0.037101393228350786,10,0.05973396097852065,0.007837614310646886,10,20,100.7,965.1
80,25.0,full_window,1.0,0.0,10,0.09910603930847901,0.01229582201516218,10,80,92.5,965.1
80,25.0,half_window,0.9340506329219289,0.024428901118957687,10,0.09008904813681022,0.012545419650999175,10,40,92.5,965.1
80,25.0,quarter_window,0.572514966564414,0.04193524432666538,10,0.05487900838688392,0.00887377563985637,10,20,92.5,965.1
80,26.0,full_window,1.0,0.0,10,0.08868297425641458,0.010490212295971791,10,80,82.5,965.1
80,26.0,half_window,0.9341267652088405,0.023432288414478183,10,0.08038809707111275,0.010359540692277243,10,40,82.5,965.1
80,26.0,quarter_window,0.5798896101591187,0.041868888723677763,10,0.04961843213235996,0.007809810991535965,10,20,82.5,965.1
80,27.0,full_window,1.0,0.0,10,0.07967361970432238,0.009404155339954343,10,80,73.9,965.1
80,27.0,half_window,0.9367098676524395,0.03026937431873251,10,0.07210443405425339,0.008804421168175126,10,40,73.9,965.1
80,27.0,quarter_window,0.5852310669902568,0.037911938543526966,10,0.04475286441950632,0.0062431148836648125,10,20,73.9,965.1
80,28.0,full_window,1.0,0.0,10,0.07065562002780836,0.010907117978237985,10,80,65.4,965.1
80,28.0,half_window,0.9363628446987592,0.031593160736111105,10,0.06381492255493523,0.009839721613654906,10,40,65.4,965.1
80,28.0,quarter_window,0.5879613591854526,0.06125057187899551,10,0.03947510752001611,0.005793040147202346,10,20,65.4,965.1
80,29.0,full_window,1.0,0.0,10,0.06379795062322337,0.010511859541195405,10,80,58.9,965.1
80,29.0,half_window,0.9361133717817095,0.03432147766200418,10,0.05748097122316913,0.00925826659194102,10,40,58.9,965.1
80,29.0,quarter_window,0.5893875737953069,0.06329408677530925,10,0.03561915677935648,0.005500465470949299,10,20,58.9,965.1
80,30.0,full_window,1.0,0.0,10,0.05707391640463901,0.010503153977709583,10,80,52.6,965.1
80,30.0,half_window,0.9409520471338192,0.03991764888184129,10,0.05158905639290401,0.009489323894991951,10,40,52.6,965.1
80,30.0,quarter_window,0.6007957910029599,0.07508760186740207,10,0.03211178615766418,0.004389436625797738,10,20,52.6,965.1
80,31.0,full_window,1.0,0.0,10,0.05011673462244618,0.009812933687870076,10,80,46.3,965.1
80,31.0,half_window,0.942316648493119,0.03912283897454611,10,0.04555413780560221,0.009109688496062548,10,40,46.3,965.1
80,31.0,quarter_window,0.6094087448499212,0.08178332160513754,10,0.028583772287450744,0.004093909624782202,10,20,46.3,965.1
80,32.0,full_window,1.0,0.0,10,0.043900763691273756,0.009537441092196789,10,80,40.5,965.1
80,32.0,half_window,0.9439394584274148,0.04257467121890725,10,0.03996955766246747,0.008659616713146148,10,40,40.5,965.1
80,32.0,quarter_window,0.596582395503758,0.08183169060126566,10,0.024449808502130122,0.003969902947198832,10,20,40.5,965.1
80,33.0,full_window,1.0,0.0,10,0.03759329340501774,0.007346192380952238,10,80,34.7,965.1
80,33.0,half_window,0.9535379396767782,0.03883066715650632,10,0.034600462806675364,0.006808443769019556,10,40,34.7,965.1
80,33.0,quarter_window,0.5904832705104937,0.09645813427756901,10,0.020743865437745437,0.0030481354136399747,10,20,34.7,965.1
80,34.0,full_window,1.0,0.0,10,0.03253367545643409,0.00674967652934357,10,80,30.2,965.1
80,34.0,half_window,0.9490408851900787,0.04485953186423547,10,0.0299533020667907,0.006449350129996552,10,40,30.2,965.1
80,34.0,quarter_window,0.6107372197694778,0.0902725199666253,10,0.018771456393807333,0.003322115664295726,10,20,30.2,965.1
80,35.0,full_window,1.0,0.0,10,0.029521205450014375,0.006234676823184752,10,80,27.4,965.1
80,35.0,half_window,0.9481310118653573,0.049552564683336506,10,0.027149390797709855,0.005919378364747138,10,40,27.4,965.1
80,35.0,quarter_window,0.608414907755286,0.08810167442625236,10,0.01701121222176008,0.0033117763620478346,10,20,27.4,965.1
80,36.0,full_window,1.0,0.0,10,0.02589961316661314,0.005681851411364092,10,80,24.0,965.1
80,36.0,half_window,0.9446965811965813,0.0534753222373848,10,0.02373384254322268,0.005425529253691871,10,40,24.0,965.1
80,36.0,quarter_window,0.6060300243292129,0.09344528051216415,10,0.015047659739452662,0.0038365233470122914,10,20,24.0,965.1
80,37.0,full_window,1.0,0.0,10,0.022061939114389202,0.0044123525826615636,10,80,20.5,965.1
80,37.0,half_window,0.9406917205601417,0.0663907283275022,10,0.02020210693262209,0.004203618106959571,10,40,20.5,965.1
80,37.0,quarter_window,0.6056287198689945,0.07449158808968952,10,0.012752553566677196,0.002808224486889644,10,20,20.5,965.1
80,38.0,full_window,1.0,0.0,10,0.018848766609996865,0.004273741367703954,10,80,17.5,965.1
80,38.0,half_window,0.9351189645818803,0.06828505813695825,10,0.017199362453436864,0.0040898329500687015,10,40,17.5,965.1
80,38.0,quarter_window,0.594944918678934,0.05457510429381869,10,0.010769829290188366,0.0028450263836822818,10,20,17.5,965.1
80,39.0,full_window,1.0,0.0,10,0.015958332383519826,0.0039404960295777985,10,80,14.8,965.1
80,39.0,half_window,0.9299956622325043,0.0691914271953268,10,0.014512302566019073,0.0035971356884654635,10,40,14.8,965.1
80,39.0,quarter_window,0.5868540412116263,0.06586581831467048,10,0.009009783777629595,0.002726068098530038,10,20,14.8,965.1
80,40.0,full_window,1.0,0.0,10,0.013889077697570543,0.003564406983412702,10,80,12.8,965.1
80,40.0,half_window,0.9255729564553095,0.06851601102787425,10,0.012545717284587244,0.003268661021195149,10,40,12.8,965.1
80,40.0,quarter_window,0.5913674560733384,0.09771718740633023,10,0.007878477635749632,0.0026115472048248087,10,20,12.8,965.1
100,0.0,full_window,0.36280584071207744,0.009099057700328863,10,0.9792475841481,0.00526551582752391,10,100,3485.1,965.1
100,0.0,half_window,0.23322224816244025,0.005570560305755139,10,0.8523043566400951,0.009114976122650689,10,50,3485.1,965.1
100,0.0,quarter_window,0.13935039825070775,0.005367170335020168,10,0.5043449231980422,0.01681509688080496,10,25,3485.1,965.1
100,1.0,full_window,0.44180583481675717,0.009698619508176987,10,0.8876213549224266,0.015560559980985851,10,100,2349.4,965.1
100,1.0,half_window,0.30672019438298864,0.009974558394310001,10,0.7559997741832591,0.015220301302707793,10,50,2349.4,965.1
100,1.0,quarter_window,0.18695145968409305,0.009441498637206173,10,0.456016374220156,0.021675796924003468,10,25,2349.4,965.1
100,2.0,full_window,0.5109067308922072,0.011696934687948742,10,0.8101114195674507,0.012604381407474134,10,100,1711.5,965.1
100,2.0,half_window,0.3816030560914293,0.013946989163480292,10,0.6853089608163939,0.013144582353875868,10,50,1711.5,965.1
100,2.0,quarter_window,0.23558509075570688,0.014383951035788918,10,0.41849945154758617,0.022308728887085363,10,25,1711.5,965.1
100,3.0,full_window,0.5915209995730324,0.015870486201164425,10,0.726239743629425,0.016558860140599072,10,100,1257.2,965.1
100,3.0,half_window,0.46893698852881094,0.0189426244477624,10,0.6185910815255486,0.015713521152033512,10,50,1257.2,965.1
100,3.0,quarter_window,0.29332297522736994,0.018508253310421757,10,0.3824088342714591,0.021285272366874802,10,25,1257.2,965.1
100,4.0,full_window,0.6713357926298231,0.01574846868059384,10,0.6577539836043705,0.015694051894092467,10,100,967.0,965.1
100,4.0,half_window,0.5576918070802399,0.023130245181894833,10,0.565965813906064,0.017596229748537178,10,50,967.0,965.1
100,4.0,quarter_window,0.350785546589403,0.019971032687666097,10,0.35178484719108816,0.018925266580231595,10,25,967.0,965.1
100,5.0,full_window,0.7407577676159545,0.019473646081626175,10,0.5993358289159916,0.015607284918782147,10,100,778.1,965.1
100,5.0,half_window,0.6362479932435693,0.024503279591148477,10,0.519300929339898,0.019784471851369206,10,50,778.1,965.1
100,5.0,quarter_window,0.4025568122097883,0.02055337243387846,10,0.32478670832104917,0.015509262857298645,10,25,778.1,965.1
100,6.0,full_window,0.800420956110328,0.018735984395473693,10,0.5512863501021451,0.013170442344195602,10,100,652.8,965.1
100,6.0,half_window,0.7054300512185392,0.026076532687790387,10,0.4829809346482792,0.017995588649303684,10,50,652.8,965.1
100,6.0,quarter_window,0.44595003655550797,0.02125450417030895,10,0.3017538930071531,0.01322247798324551,10,25,652.8,965.1
100,7.0,full_window,0.8535731456054382,0.022480145719885297,10,0.5117940783841044,0.014651466526720686,10,100,562.8,965.1
100,7.0,half_window,0.7664496928070759,0.028303181370736705,10,0.4520952718819588,0.017614628666429145,10,50,562.8,965.1
100,7.0,quarter_window,0.4836431688527215,0.024667222878922694,10,0.2820908147602084,0.01391825039897278,10,25,562.8,965.1
100,8.0,full_window,0.8902213089204473,0.01846978582066599,10,0.48190383322800845,0.018719303648622142,10,100,503.4,965.1
100,8.0,half_window,0.8105930855234635,0.02506501100092086,10,0.42775984963075064,0.020060849158076544,10,50,503.4,965.1
100,8.0,quarter_window,0.5079903625068911,0.022596665175142666,10,0.265190128651632,0.014403135834034068,10,25,503.4,965.1
100,9.0,full_window,0.9192705583761569,0.019692126138741307,10,0.4565697655520716,0.019123754786499008,10,100,459.0,965.1
100,9.0,half_window,0.844233546537447,0.02575313588518004,10,0.4056545129570871,0.01938530769356146,10,50,459.0,965.1
100,9.0,quarter_window,0.5284590604066373,0.02549232488096366,10,0.251494559717478,0.0148200576626962,10,25,459.0,965.1
100,10.0,full_window,0.9402944240591514,0.018963809401165377,10,0.43649813606725923,0.020731395758735713,10,100,427.7,965.1
100,10.0,half_window,0.8676633308539055,0.025345596909303575,10,0.3885909364082175,0.01970188078694203,10,50,427.7,965.1
100,10.0,quarter_window,0.5445158862650215,0.028309984721440917,10,0.2414644662871181,0.015149287044955637,10,25,427.7,965.1
100,11.0,full_window,0.9576722624705631,0.017943971287019907,10,0.41549795954862967,0.020055346993345238,10,100,398.4,965.1
100,11.0,half_window,0.8907057528696944,0.0239209824595168,10,0.3717672612670494,0.019333094894353288,10,50,398.4,965.1
100,11.0,quarter_window,0.5576573781541047,0.02952688500957839,10,0.23025430335332747,0.013151560333066806,10,25,398.4,965.1
100,12.0,full_window,0.9691470269897879,0.01391087907328614,10,0.39594561548707263,0.01862857760625697,10,100,373.9,965.1
100,12.0,half_window,0.9053521899319108,0.022987636791645692,10,0.3546269419753426,0.018115473178031014,10,50,373.9,965.1
100,12.0,quarter_window,0.5687193679424211,0.0281394005706357,10,0.22038863957480595,0.011709935737936345,10,25,373.9,965.1
100,13.0,full_window,0.9798874808418734,0.009088578861028079,10,0.3757359881588923,0.016086001755913473,10,100,350.4,965.1
100,13.0,half_window,0.9180892483170473,0.018873727001014123,10,0.3367869410585785,0.01534513508140536,10,50,350.4,965.1
100,13.0,quarter_window,0.5776569152690598,0.026131401271120052,10,0.20981008211490537,0.009952989265726724,10,25,350.4,965.1
100,14.0,full_window,0.9853571557613915,0.009032603612552806,10,0.35637478343409157,0.016746603926016203,10,100,330.5,965.1
100,14.0,half_window,0.9238034268768572,0.01942739616404305,10,0.31960906772857955,0.016015865884159645,10,50,330.5,965.1
100,14.0,quarter_window,0.5781661080851896,0.026774358753943496,10,0.19803781586996444,0.009406626158314937,10,25,330.5,965.1
100,15.0,full_window,0.9873299005255474,0.010376486541877068,10,0.3360432390692023,0.016495366158228553,10,100,311.1,965.1
100,15.0,half_window,0.9270739813764199,0.018247328392128483,10,0.3016641124531644,0.015245796415058105,10,50,311.1,965.1
100,15.0,quarter_window,0.5800693769593723,0.029936473119610896,10,0.18702993745661411,0.010000071011558486,10,25,311.1,965.1
100,16.0,full_window,0.9906262414692701,0.007946618315369343,10,0.31572117472362227,0.015869532872524423,10,100,291.4,965.1
100,16.0,half_window,0.9307792734014242,0.015878690227595853,10,0.2838203839685121,0.014630915282880833,10,50,291.4,965.1
100,16.0,quarter_window,0.5796428283584516,0.031301677433064404,10,0.17500235899014005,0.009190294041609932,10,25,291.4,965.1
100,17.0,full_window,0.9929928521847694,0.006196168899272491,10,0.2967882218456435,0.017276180209955642,10,100,273.1,965.1
100,17.0,half_window,0.9313519854692741,0.015264636596190944,10,0.26634108147226926,0.015399876267169623,10,50,273.1,965.1
100,17.0,quarter_window,0.5801285369034368,0.03228876407476096,10,0.164152910961228,0.009712846201967147,10,25,273.1,965.1
100,18.0,full_window,0.9947637332145847,0.0053868175867385895,10,0.2757887636701787,0.017702315288885932,10,100,253.5,965.1
100,18.0,half_window,0.9329698414226651,0.01702130361921631,10,0.24750791708386322,0.016303391129402055,10,50,253.5,965.1
100,18.0,quarter_window,0.57973883256931,0.026533948190891523,10,0.1523512466708678,0.009530437359821082,10,25,253.5,965.1
100,19.0,full_window,0.9959852571588339,0.004965955547388823,10,0.25568180446970185,0.01565623494885747,10,100,234.9,965.1
100,19.0,half_window,0.9339840862338111,0.019023396941302843,10,0.22956283344787504,0.014787571401744406,10,50,234.9,965.1
100,19.0,quarter_window,0.5766718281190906,0.023788428024207768,10,0.14030637223273976,0.007385930919455475,10,25,234.9,965.1
100,20.0,full_window,0.9970982675128497,0.004037421513922313,10,0.23660144664603705,0.015530271939464952,10,100,216.9,965.1
100,20.0,half_window,0.9349697187158263,0.02006547007953054,10,0.21235262134308003,0.014446753213099673,10,50,216.9,965.1
100,20.0,quarter_window,0.5799676249902642,0.027601881484819898,10,0.13026991576048322,0.007658395088032856,10,25,216.9,965.1
100,21.0,full_window,0.9989795652739815,0.0021513002910478903,10,0.21671963080376283,0.01689903223088932,10,100,198.5,965.1
100,21.0,half_window,0.9351824249883502,0.013946765711832405,10,0.19413375343049358,0.015001967751631068,10,50,198.5,965.1
100,21.0,quarter_window,0.5796053908747346,0.02573055270702203,10,0.11918688184412532,0.009109969539265116,10,25,198.5,965.1
100,22.0,full_window,0.9988888888888889,0.0023424278964210127,10,0.20057575562257898,0.016575897635938912,10,100,184.1,965.1
100,22.0,half_window,0.9362076218008262,0.01430576696269235,10,0.1802652887859187,0.014781913365239038,10,50,184.1,965.1
100,22.0,quarter_window,0.576666555263915,0.030811747843241418,10,0.11007192955097456,0.01058524229886344,10,25,184.1,965.1
100,23.0,full_window,0.9987678192296027,0.0025995243504405,10,0.18357978108149972,0.01734576172103341,10,100,168.3,965.1
100,23.0,half_window,0.9355958432407494,0.017365699951557456,10,0.16483291411957451,0.015567093404857455,10,50,168.3,965.1
100,23.0,quarter_window,0.5811804786425165,0.02574535988500524,10,0.1014649040659896,0.010824163745817005,10,25,168.3,965.1
100,24.0,full_window,0.9993421052631579,0.002080445829058116,10,0.16942170109220703,0.013740164404969625,10,100,155.2,965.1
100,24.0,half_window,0.935992052398616,0.015746451966868205,10,0.1521311862488112,0.012929464171371533,10,50,155.2,965.1
100,24.0,quarter_window,0.5854595657207252,0.03375957334237914,10,0.09434947359521807,0.010633758659199449,10,25,155.2,965.1
100,25.0,full_window,0.9992957746478874,0.002226956098710119,10,0.15695020797583475,0.013608806612888007,10,100,144.2,965.1
100,25.0,half_window,0.9344690835113527,0.015046564672675976,10,0.1409056864025313,0.012394397547364417,10,50,144.2,965.1
100,25.0,quarter_window,0.5842635902685321,0.03363946889988464,10,0.08748826675429154,0.010028756863235804,10,25,144.2,965.1
100,26.0,full_window,1.0,0.0,10,0.14593559075495138,0.01201877870115,10,100,134.3,965.1
100,26.0,half_window,0.9348874341589568,0.011348532255725755,10,0.13134304668133168,0.011091606946264827,10,50,134.3,965.1
100,26.0,quarter_window,0.5827679618336281,0.04090073121445699,10,0.08125104774289679,0.009725868086170125,10,25,134.3,965.1
100,27.0,full_window,1.0,0.0,10,0.1357964519955765,0.0129938449480218,10,100,124.5,965.1
100,27.0,half_window,0.936549519169397,0.011460115496609517,10,0.12213432935813866,0.012868592687275651,10,50,124.5,965.1
100,27.0,quarter_window,0.5775159841255789,0.051569874408385744,10,0.07482356995977388,0.011971458109488879,10,25,124.5,965.1
100,28.0,full_window,1.0,0.0,10,0.12544021520085308,0.01161217285329195,10,100,114.6,965.1
100,28.0,half_window,0.9365065822478369,0.012951581905202042,10,0.11240556368813814,0.011040085011256872,10,50,114.6,965.1
100,28.0,quarter_window,0.5734781668606053,0.054612424080612135,10,0.06839984719461178,0.011004208391139518,10,25,114.6,965.1
100,29.0,full_window,1.0,0.0,10,0.11514658958901243,0.012313817238272693,10,100,105.2,965.1
100,29.0,half_window,0.9367512719682601,0.013847868297783767,10,0.10295058275034555,0.011140592332768262,10,50,105.2,965.1
100,29.0,quarter_window,0.5775456441329982,0.05154810069519144,10,0.0631975487444752,0.01004859711159135,10,25,105.2,965.1
100,30.0,full_window,1.0,0.0,10,0.10695133208498726,0.011753232964214528,10,100,97.5,965.1
100,30.0,half_window,0.9380699521917162,0.016740718380251523,10,0.09558983824268395,0.010296740229469435,10,50,97.5,965.1
100,30.0,quarter_window,0.5800808672971093,0.058630390822429046,10,0.05875261963933909,0.009195357130368094,10,25,97.5,965.1
100,31.0,full_window,1.0,0.0,10,0.09988698174660178,0.01217346976476205,10,100,90.8,965.1
100,31.0,half_window,0.9392992934730995,0.017585094698600867,10,0.08915394656402681,0.010344408496191617,10,50,90.8,965.1
100,31.0,quarter_window,0.5825096517279205,0.061286891500367806,10,0.05490891414869474,0.008939083268621535,10,25,90.8,965.1
100,32.0,full_window,1.0,0.0,10,0.09193843507239827,0.011442036596811516,10,100,83.6,965.1
100,32.0,half_window,0.9367075316141698,0.01564464984035636,10,0.08171924152838303,0.009343497125196215,10,50,83.6,965.1
100,32.0,quarter_window,0.5832331486582236,0.06154032934856387,10,0.05058205456609051,0.007626950051329806,10,25,83.6,965.1
100,33.0,full_window,1.0,0.0,10,0.0856221246912099,0.01026420592891279,10,100,77.5,965.1
100,33.0,half_window,0.9340786358788998,0.016433248180933058,10,0.07560856787607015,0.008644895665513196,10,50,77.5,965.1
100,33.0,quarter_window,0.5837761204145643,0.059883929709623564,10,0.04693948487495542,0.007015120482787757,10,25,77.5,965.1
100,34.0,full_window,1.0,0.0,10,0.07828816775363165,0.010730051602017699,10,100,70.9,965.1
100,34.0,half_window,0.9344990784279608,0.02144364810744547,10,0.06930268163897815,0.009386359929843392,10,50,70.9,965.1
100,34.0,quarter_window,0.5870950035091025,0.060242525505491785,10,0.0431163602097861,0.0065315346306441865,10,25,70.9,965.1
100,35.0,full_window,1.0,0.0,10,0.07102974486499777,0.010570701388589515,10,100,63.9,965.1
100,35.0,half_window,0.9296254211212972,0.02332975420527857,10,0.062246181221419804,0.009300782173862628,10,50,63.9,965.1
100,35.0,quarter_window,0.577157810943947,0.0645759352308485,10,0.038345165318367284,0.006930393789592128,10,25,63.9,965.1
100,36.0,full_window,1.0,0.0,10,0.06513474151616001,0.010020659946437343,10,100,58.5,965.1
100,36.0,half_window,0.9309951174150285,0.024518449757826143,10,0.056969508810527245,0.008857224144990327,10,50,58.5,965.1
100,36.0,quarter_window,0.5808963292917687,0.07940889270402107,10,0.035338441842005346,0.00715463156740569,10,25,58.5,965.1
100,37.0,full_window,1.0,0.0,10,0.05828796841080086,0.009620427438515735,10,100,52.3,965.1
100,37.0,half_window,0.931817529747212,0.03219258865643358,10,0.05105190913508593,0.00886371424756264,10,50,52.3,965.1
100,37.0,quarter_window,0.5828610574237034,0.09887242997484672,10,0.03159946113984335,0.007016729680305979,10,25,52.3,965.1
100,38.0,full_window,1.0,0.0,10,0.05310856702458052,0.009519727380236893,10,100,47.7,965.1
100,38.0,half_window,0.92702561109636,0.03726313705772518,10,0.0463951431045716,0.008822064579018003,10,50,47.7,965.1
100,38.0,quarter_window,0.5769386673653136,0.11710118216853833,10,0.028595668948581354,0.007558607917197504,10,25,47.7,965.1
100,39.0,full_window,1.0,0.0,10,0.046576324053974445,0.008584319591739276,10,100,41.7,965.1
100,39.0,half_window,0.9262688880705744,0.037978598042971545,10,0.04048261122867488,0.007939596821063473,10,50,41.7,965.1
100,39.0,quarter_window,0.5727936113147877,0.13175627405823648,10,0.02465848922271601,0.006523649429621944,10,25,41.7,965.1
100,40.0,full_window,1.0,0.0,10,0.04283874133098813,0.009230369669829727,10,100,38.3,965.1
100,40.0,half_window,0.9378438245264237,0.034292060389873716,10,0.037478878094337,0.007697751896343614,10,50,38.3,965.1
100,40.0,quarter_window,0.5831263831808174,0.12870605519886827,10,0.023005267332973298,0.006034147172825461,10,25,38.3,965.1
150,0.0,full_window,0.5218709150349796,0.009772757920583505,10,0.9776351183215624,0.003649329503795991,10,150,2232.8,965.1
150,0.0,half_window,0.35491370994584526,0.0075944122310364235,10,0.8506152238786658,0.007348865065191402,10,75,2232.8,965.1
150,0.0,quarter_window,0.21068277549763365,0.00725144169644396,10,0.49137201030129357,0.014426505029454957,10,37,2232.8,965.1
150,1.0,full_window,0.6320824604404685,0.012088068922661009,10,0.8885795317016661,0.009267565764079833,10,150,1499.6,965.1
150,1.0,half_window,0.47129535225953434,0.01144792173724112,10,0.7598964745045691,0.010268764767542227,10,75,1499.6,965.1
150,1.0,quarter_window,0.285820143336854,0.01055468918741858,10,0.4475664214884893,0.015396344045021666,10,37,1499.6,965.1
150,2.0,full_window,0.7225347156419073,0.012406402545967652,10,0.8137425184859117,0.013337196597173893,10,150,1113.3,965.1
150,2.0,half_window,0.5824582484342805,0.01475816284052175,10,0.6971719281868911,0.011830112213650351,10,75,1113.3,965.1
150,2.0,quarter_window,0.3569093610003931,0.0140101263168897,10,0.4146825092116263,0.015921110111664027,10,37,1113.3,965.1
150,3.0,full_window,0.8012571239295674,0.012630812888017188,10,0.7419665225607974,0.016587595738022022,10,150,867.9,965.1
150,3.0,half_window,0.684770200582242,0.016108998281417,10,0.6385399445352837,0.014561424759112061,10,75,867.9,965.1
150,3.0,quarter_window,0.4209969297763935,0.013389656628380023,10,0.38135749012911385,0.018736189529010825,10,37,867.9,965.1
150,4.0,full_window,0.8616693747664433,0.01459424797004803,10,0.6822585598128023,0.014868228793604733,10,150,724.6,965.1
150,4.0,half_window,0.7624482587826277,0.018586768339935177,10,0.5931316345788595,0.013634220745997724,10,75,724.6,965.1
150,4.0,quarter_window,0.4706841860426351,0.016259821421782866,10,0.3557256152517533,0.01632403968426395,10,37,724.6,965.1
