Bin_Center,mean_density,sd_density,n_datasets,se_density
-102000.0,0.07929642857142857,0.08223319510516534,560,0.0034749867361525354
-101000.0,0.08266071428571428,0.06410441973206503,560,0.0027089061541728716
-100000.0,0.0755857142857143,0.05624053704086155,560,0.0023765964584150437
-99000.0,0.09286964285714286,0.06520782084760487,560,0.002755533361546406
-98000.0,0.08404107142857144,0.05163886665907654,560,0.002182140393313854
-97000.0,0.08627678571428571,0.04666130577421801,560,0.0019718000553134323
-96000.0,0.06255535714285713,0.035061670276690514,560,0.0014816259906116677
-95000.0,0.06823035714285715,0.056034829507550045,560,0.002367903728564647
-94000.0,0.06565,0.04750616945152564,560,0.0020075020618905387
-93000.0,0.06500714285714286,0.05002375055640175,560,0.002113889281011047
-92000.0,0.06868392857142858,0.06469547566330115,560,0.0027338828259262085
-91000.0,0.058775,0.04626186740362781,560,0.0019549207033931256
-90000.0,0.07364642857142857,0.054473475727953816,560,0.002301924489066537
-89000.0,0.05622678571428571,0.040724656796885673,560,0.0017209308482123264
-88000.0,0.061310714285714295,0.04812476212267093,560,0.0020336423732886548
-87000.0,0.0813375,0.05732175784274649,560,0.0024222863764657454
-86000.0,0.05146964285714286,0.0420408584786913,560,0.0017765505207852693
-85000.0,0.06817321428571428,0.05384989071723466,560,0.002275573212816826
-84000.0,0.08815892857142857,0.06265053221390392,560,0.0026474681930793447
-83000.0,0.1140125,0.11541644990927465,560,0.004877235185324209
-82000.0,0.08623214285714285,0.07424987813640602,560,0.00313763002100287
-81000.0,0.08847142857142856,0.08075151867906394,560,0.0034123744793700082
-80000.0,0.08725357142857143,0.05883155653615801,560,0.0024860870159417606
-79000.0,0.06699464285714286,0.04713371121951693,560,0.0019917628289159973
-78000.0,0.07727142857142857,0.045701738630787546,560,0.001931250942615035
-77000.0,0.06329285714285715,0.037423266069955795,560,0.0015814216272430235
-76000.0,0.07995892857142857,0.04735040572082684,560,0.002000919842903915
-75000.0,0.07287142857142857,0.0490509709494738,560,0.0020727818398256323
-74000.0,0.07693571428571429,0.0564255756870737,560,0.002384415768371814
-73000.0,0.06975714285714285,0.058012011763226776,560,0.002451454928352593
-72000.0,0.06176607142857143,0.04210372138947854,560,0.001779206963611092
-71000.0,0.10571428571428572,0.10701216460464118,560,0.0045220893111660426
-70000.0,0.07967857142857142,0.05946108817453708,560,0.002512689583074875
-69000.0,0.07991071428571428,0.06431395956429459,560,0.0027177608282100674
-68000.0,0.07962857142857142,0.05282713468433929,560,0.0022323538821792874
-67000.0,0.10033928571428571,0.07341449379591194,560,0.003102328589517763
-66000.0,0.08188214285714286,0.06128980720863676,560,0.0025899670666934935
-65000.0,0.05344107142857143,0.03710011730008468,560,0.0015677660993546807
-64000.0,0.07149821428571429,0.05384839246149742,560,0.002275509899956276
-63000.0,0.06318928571428573,0.051471998322346904,560,0.0021750889190755274
-62000.0,0.0688125,0.05557720077491269,560,0.0023485653850409236
-61000.0,0.0752125,0.058312275631007125,560,0.002464143392622383
-60000.0,0.0676125,0.040527578730365506,560,0.001712602779890667
-59000.0,0.07542678571428571,0.051557859507049275,560,0.00217871721635389
-58000.0,0.09394107142857143,0.0567110344009115,560,0.002396478600699281
-57000.0,0.0785375,0.0585581864732946,560,0.00247453502235454
-56000.0,0.07839821428571428,0.04200140976878997,560,0.0017748835085344365
-55000.0,0.07919821428571429,0.06091007768743693,560,0.00257392056566909
-54000.0,0.06400535714285716,0.04401623915503729,560,0.0018600255899513844
-53000.0,0.10319464285714286,0.08325222774102568,560,0.0035180487245477644
-52000.0,0.092275,0.052189068177246674,560,0.0022053906510158326
-51000.0,0.08429642857142858,0.06668896635944725,560,0.002818123183106688
-50000.0,0.076725,0.06610770268436147,560,0.0027935603097007937
-49000.0,0.061287499999999995,0.040645126636784074,560,0.001717570085552871
-48000.0,0.059062500000000004,0.04141480062841347,560,0.0017500947479918442
-47000.0,0.06565535714285715,0.047573810159689166,560,0.0020103604035054015
-46000.0,0.07617321428571429,0.06448874481564018,560,0.0027251468531519934
-45000.0,0.09868928571428572,0.07476907724341897,560,0.0031595701877200322
-44000.0,0.07046428571428572,0.06044334246931393,560,0.0025541974028976755
-43000.0,0.06992321428571428,0.043407947513791546,560,0.0018343205765156529
-42000.0,0.0862,0.07034115181485466,560,0.0029724561869414468
-41000.0,0.09617321428571428,0.053489038855303775,560,0.0022603244384949463
-40000.0,0.06890892857142857,0.04984947566677598,560,0.002106524822788069
-39000.0,0.08336428571428571,0.05043101676629969,560,0.002131099419516167
-38000.0,0.09839642857142857,0.06388784326254153,560,0.0026997541279382784
-37000.0,0.08019285714285715,0.051057706512598125,560,0.0021575818947901096
-36000.0,0.12453928571428573,0.10337113031535029,560,0.0043682275301057125
-35000.0,0.10429107142857143,0.09190807372989099,560,0.0038838249778359786
-34000.0,0.07244107142857142,0.048708692978343925,560,0.0020583179556456195
-33000.0,0.0738,0.04174656477892268,560,0.001764114342160307
-32000.0,0.08642142857142858,0.05279979642411328,560,0.002231198629831943
-31000.0,0.09345535714285715,0.06386363048418078,560,0.0026987309513057593
-30000.0,0.08827321428571429,0.06199058151980266,560,0.0026195801862278086
-29000.0,0.10209107142857143,0.07764114454475986,560,0.0032809371826997774
-28000.0,0.07302321428571429,0.05270182601674837,560,0.0022270586245008456
-27000.0,0.07597857142857144,0.05650943440564959,560,0.002387959446011839
-26000.0,0.07695892857142857,0.05515403791809894,560,0.0023306834905969624
-25000.0,0.07569285714285715,0.056923719027190484,560,0.0024054661665400324
-24000.0,0.08395178571428571,0.057730539600197965,560,0.002439560558544021
-23000.0,0.07860892857142858,0.061360213248241424,560,0.0025929422648900166
-22000.0,0.10251964285714286,0.08241723537472723,560,0.0034827638569956162
-21000.0,0.09935178571428571,0.059564485255748346,560,0.0025170589072304856
-20000.0,0.08599285714285713,0.05539117635131449,560,0.0023407044183865514
-19000.0,0.09650357142857142,0.053456283325123276,560,0.0022589402647100495
-18000.0,0.094925,0.07405068672156656,560,0.0031292126474150228
-17000.0,0.09040000000000001,0.06265774940044083,560,0.0026477731748747865
-16000.0,0.08232321428571428,0.05477882832430511,560,0.002314827991366472
-15000.0,0.09479464285714286,0.06167433344556315,560,0.0026062162659531473
-14000.0,0.11794285714285714,0.054766117965163355,560,0.002314290880661083
-13000.0,0.11158035714285715,0.08267993749557959,560,0.003493865047753845
-12000.0,0.13163392857142858,0.084209827752373,560,0.003558514710743678
-11000.0,0.13585178571428572,0.08785154474746423,560,0.003712405341389603
-10000.0,0.11059464285714286,0.08194658786576663,560,0.0034628753697618446
-9000.0,0.0856,0.09363024754754179,560,0.00395660010430446
-8000.0,0.09796785714285715,0.07160097916386786,560,0.0030256936091535395
-7000.0,0.10416071428571429,0.10204377972130829,560,0.004312136730002161
-6000.0,0.09283749999999999,0.06834700753637357,560,0.002888188210866406
-5000.0,0.1207142857142857,0.08715612505983705,560,0.0036830184959985987
-4000.0,0.09695535714285715,0.07107593616073202,560,0.003003506492752755
-3000.0,0.10056071428571428,0.07154279822611061,560,0.0030232350157990574
-2000.0,0.11598750000000001,0.08301090421830933,560,0.0035078509444482747
-1000.0,0.1061982142857143,0.06993394529992857,560,0.0029552485710092986
0.0,0.12907857142857143,0.05456627722103032,560,0.0023058460679024756
1000.0,0.12421607142857144,0.08719585889952376,560,0.0036846975571819952
2000.0,0.10435357142857143,0.07513870290444893,560,0.003175189722723848
3000.0,0.1218375,0.07262034256832314,560,0.003068769575073036
4000.0,0.10091964285714286,0.08187768904954541,560,0.003459963863378089
5000.0,0.1350625,0.09972165925558467,560,0.004214009230422237
6000.0,0.08772142857142858,0.06089608943234623,560,0.0025733294540037834
7000.0,0.09515,0.05335430900876909,560,0.0022546310633430613
8000.0,0.1298482142857143,0.08239005899677743,560,0.003481615445422997
9000.0,0.1429,0.09923525471411515,560,0.004193454887035125
10000.0,0.10786071428571428,0.06619952947363021,560,0.0027974406997832205
11000.0,0.13323214285714285,0.07533213068213421,560,0.0031833635381885174
12000.0,0.1298642857142857,0.07156772048118833,560,0.003024288173294876
13000.0,0.11385714285714285,0.08762675532863799,560,0.0037029062547026554
14000.0,0.11948928571428571,0.10186319648107547,560,0.00430450569531139
15000.0,0.11192678571428571,0.07717264522050327,560,0.003261139472838133
16000.0,0.11763214285714285,0.07256016221248099,560,0.0030662264908834815
17000.0,0.11925892857142857,0.09631798721290967,560,0.004070177834993873
18000.0,0.09379642857142857,0.0661076640264655,560,0.002793558676106531
19000.0,0.09941964285714285,0.06193317397992946,560,0.0026171542748989417
20000.0,0.08760714285714286,0.04854958130748002,560,0.00205159426036524
21000.0,0.08535714285714285,0.053030732835741896,560,0.0022409574743749256
22000.0,0.09733928571428571,0.0949046931371315,560,0.004010455259927547
23000.0,0.11136071428571429,0.08394532610030399,560,0.0035473374759122356
24000.0,0.08458928571428571,0.06506157171463846,560,0.00274935320769756
25000.0,0.09327321428571428,0.06385058024700221,560,0.002698179478131925
26000.0,0.1000357142857143,0.06445859962548449,560,0.002723872986366009
27000.0,0.10207142857142856,0.059644671503351024,560,0.0025204473946470914
28000.0,0.09504821428571428,0.07476005383730812,560,0.003159188879216696
29000.0,0.09786785714285713,0.06870811746118546,560,0.0029034478903353787
30000.0,0.08494285714285714,0.0622929798091543,560,0.0026323588462712163
31000.0,0.08993392857142857,0.06433102222903389,560,0.0027184818573951384
32000.0,0.10164107142857143,0.07486855333128696,560,0.0031637738196653017
33000.0,0.10073571428571429,0.05712038703364585,560,0.002413776906661269
34000.0,0.08695714285714286,0.0535909267183071,560,0.002264629986541069
35000.0,0.09735714285714286,0.08095685119670956,560,0.0034210513619161243
36000.0,0.10478214285714285,0.07222863496685054,560,0.003052216907773332
37000.0,0.1053107142857143,0.10850127107170601,560,0.004585015544485223
38000.0,0.10414642857142857,0.07472568789159088,560,0.0031577366529546612
39000.0,0.10616785714285715,0.08648227942022793,560,0.0036545433205313034
40000.0,0.10323571428571428,0.10818422376392506,560,0.004571617850429158
41000.0,0.11677857142857143,0.07682662383792989,560,0.0032465174006526864
42000.0,0.0929,0.08958255803910746,560,0.0037855540038107976
43000.0,0.1109375,0.09098080959559031,560,0.0038446409164179097
44000.0,0.08944107142857144,0.058904246840179905,560,0.002489158741927841
45000.0,0.08614285714285715,0.06477337086502043,560,0.0027371744989840075
46000.0,0.06992857142857142,0.04525940226608457,560,0.0019125588195825418
47000.0,0.06546071428571429,0.04622383001253083,560,0.0019533133302469066
48000.0,0.073175,0.06286355229792075,560,0.0026564699345968164
49000.0,0.06655892857142857,0.050829154638680596,560,0.0021479238153567313
50000.0,0.07889107142857144,0.05897296848024822,560,0.002492062761252624
51000.0,0.08109642857142857,0.05793004838601138,560,0.002447991343503318
52000.0,0.07408035714285714,0.04050383457472684,560,0.001711599406182519
53000.0,0.06159642857142857,0.03472835532284238,560,0.001467540863041198
54000.0,0.08387857142857143,0.053948026118717275,560,0.0022797201904219523
55000.0,0.08051428571428572,0.049731009638891856,560,0.002101518719412716
56000.0,0.07015535714285714,0.04764867484559537,560,0.0020135240138965285
57000.0,0.06946607142857143,0.05258851223985452,560,0.002222270243467786
58000.0,0.06646428571428571,0.04689140359546264,560,0.001981523462944866
59000.0,0.07573035714285714,0.052896974898009014,560,0.002235305169865993
60000.0,0.07579642857142857,0.050736803634403596,560,0.0021440212731470734
61000.0,0.05501071428571429,0.036681531711743626,560,0.0015500776298069563
62000.0,0.07879642857142857,0.053845914013193,560,0.0022754051663997957
63000.0,0.08995357142857144,0.0651979892692511,560,0.002755117901532587
64000.0,0.08045892857142857,0.045649537151449614,560,0.0019290450274967563
65000.0,0.08203392857142858,0.056951794500982936,560,0.002406652571846493
66000.0,0.0845,0.056351535273922074,560,0.002381286989861966
67000.0,0.09784999999999999,0.06403422329606717,560,0.0027059398133453534
68000.0,0.08822142857142858,0.06795392713173079,560,0.0028715775320446927
69000.0,0.11578392857142857,0.10119017020568782,560,0.004276065144301991
70000.0,0.11046785714285715,0.1121922020433486,560,0.004740985845214872
71000.0,0.08220535714285715,0.06016705105016016,560,0.0025425219594755358
72000.0,0.08488928571428571,0.05086238643332436,560,0.002149328114988503
73000.0,0.07437142857142857,0.05016674776323251,560,0.0021199320158994126
74000.0,0.07452500000000001,0.061308505335523,560,0.002590757206768161
75000.0,0.07057678571428572,0.056700239596757164,560,0.002396022436966281
76000.0,0.06449285714285714,0.06247984965229568,560,0.002640255538421786
77000.0,0.08153392857142856,0.08595838069513712,560,0.0036324045587034356
78000.0,0.0796,0.06902964544245145,560,0.00291703492740444
79000.0,0.066975,0.04986629080706824,560,0.0021072353921561615
80000.0,0.06245714285714286,0.046184489869688754,560,0.0019516509057916761
81000.0,0.06576785714285714,0.04512169633551271,560,0.0019067396819263342
82000.0,0.06610892857142857,0.05791839851160197,560,0.0024474990464571095
83000.0,0.08068750000000001,0.041595683872437325,560,0.0017577384601566372
84000.0,0.07133571428571428,0.06100389860726073,560,0.0025778852231476716
85000.0,0.08075892857142858,0.07083446468381888,560,0.002993302460447318
86000.0,0.06620714285714285,0.05840016742551682,560,0.0024678574988266627
87000.0,0.071575,0.06315331672396883,560,0.002668714716473992
88000.0,0.06497142857142857,0.049718411783035155,560,0.0021009863628388284
89000.0,0.05519285714285715,0.04328759694262564,560,0.0018292348366516593
90000.0,0.07152857142857143,0.07308555457652872,560,0.0030884283704773227
91000.0,0.06634999999999999,0.056280879419152684,560,0.0023783012350479748
92000.0,0.06396071428571429,0.051422747792629106,560,0.0021730077043385964
93000.0,0.06408392857142857,0.058288055514536835,560,0.0024631199058981388
94000.0,0.0660482142857143,0.06360060555699901,560,0.0026876161194903923
95000.0,0.06485178571428571,0.052962178056588906,560,0.0022380605062107695
96000.0,0.06256785714285713,0.04697225271281913,560,0.0019849399617211097
97000.0,0.04901964285714286,0.04778767110574881,560,0.0020193976779295303
98000.0,0.058294642857142864,0.047900545145903355,560,0.0020241674766937807
99000.0,0.06659285714285715,0.05054761250116674,560,0.0021360264885864713
100000.0,0.0576125,0.044211172235615166,560,0.0018682630160732708
101000.0,0.05758035714285714,0.05510991430416879,560,0.0023288189275946095
102000.0,0.06559821428571429,0.05582349192616457,560,0.002358973085760049
103000.0,0.060428571428571436,0.050000736002760844,560,0.0021129167386145322
104000.0,0.06434821428571429,0.05746641078837745,560,0.0024283990790886965
105000.0,0.06122321428571429,0.06459776601605717,560,0.002729753839721395
106000.0,0.05467321428571429,0.05002960122361991,560,0.002114136516825668
107000.0,0.08173214285714286,0.09302429926101466,560,0.003930994115679267
108000.0,0.07870714285714286,0.08641812872392071,560,0.0036518324588349113
109000.0,0.10686607142857142,0.11156083201712266,560,0.004714305592016227
110000.0,0.09180892857142857,0.10179112004735863,560,0.004301459910080317
111000.0,0.06045892857142857,0.050350632027219955,560,0.0021277025443037427
112000.0,0.06759642857142857,0.058653965285832096,560,0.0024785824159009855
113000.0,0.08002857142857144,0.06301999487991045,560,0.0026630808402862824
114000.0,0.05784107142857142,0.051777473074603717,560,0.002187997583404627
115000.0,0.06412678571428572,0.05573448424302434,560,0.002355211824654574
116000.0,0.04739107142857143,0.03605763016265197,560,0.0015237129773696303
117000.0,0.05548392857142857,0.04809828665898376,560,0.0020325235807495986
118000.0,0.05160357142857143,0.037492038340446954,560,0.0015843277860936706
119000.0,0.055553571428571424,0.045336120822860586,560,0.001915800770316336
120000.0,0.06003928571428571,0.06292709720776217,560,0.0026591551971427573
121000.0,0.042625,0.03556005401936931,560,0.0015026865476422933
122000.0,0.05040178571428572,0.04669584526063496,560,0.0019732596150085035
123000.0,0.05300714285714286,0.05250749961645859,560,0.0022188468353002964
124000.0,0.04894821428571429,0.04020883539761766,560,0.0016991334156987573
125000.0,0.039425,0.03218692192109894,560,0.0013601457004115665
126000.0,0.04593392857142857,0.04084983967354656,560,0.0017262207902537816
127000.0,0.03885535714285714,0.035969657356158494,560,0.0015199954477842117
128000.0,0.05197857142857143,0.0467437298916222,560,0.001975283109989252
129000.0,0.05125,0.0490598371455852,560,0.0020731565049939725
130000.0,0.043444642857142855,0.03705235583896763,560,0.001565747809250924
131000.0,0.048478571428571426,0.03591790836154347,560,0.0015178086536353714
132000.0,0.05139821428571429,0.04187741284991589,560,0.0017696436823564535
133000.0,0.06555357142857143,0.060642127337136094,560,0.0025625975967384527
134000.0,0.05373571428571428,0.045156592691785506,560,0.001908214322125258
135000.0,0.05095892857142857,0.052181224996559625,560,0.00220505921613942
136000.0,0.056435714285714284,0.05285501290767977,560,0.0022335319521328114
137000.0,0.04686428571428571,0.04832048062086756,560,0.0020419129893626525
138000.0,0.05235535714285714,0.05220021802586032,560,0.002205861818115603
139000.0,0.05311964285714286,0.053718656608768185,560,0.002270027559560029
140000.0,0.05830357142857143,0.05174926464709871,560,0.002186805559778374
141000.0,0.056935714285714284,0.04982968642147736,560,0.002105688574544969
142000.0,0.0538875,0.06164712774068396,560,0.0026050666150915706
143000.0,0.06614285714285714,0.06443127513433,560,0.0027227183158681336
144000.0,0.05215357142857143,0.05181570466752012,560,0.0021896131630755444
145000.0,0.047,0.038943562668883526,560,0.0016456658841946768
146000.0,0.04587678571428571,0.03957964498757147,560,0.0016725452680945118
147000.0,0.039708928571428576,0.03528558558156416,560,0.0014910881392423074
148000.0,0.0318125,0.03249035394212315,560,0.0013729680435910405
149000.0,0.03139107142857143,0.03566790160038147,560,0.0015072439397400231
150000.0,0.05233928571428571,0.05047409466297559,560,0.0021329197928991865
151000.0,0.06307428571428571,0.046726917044086366,525,0.002039329850918552
152000.0,0.05621333333333334,0.042485967747842794,525,0.0018542396493137342
153000.0,0.05256380952380953,0.05540267431575572,525,0.0024179709405232033
154000.0,0.059828571428571425,0.057497498834194,490,0.0025974722296989872
155000.0,0.04433061224489796,0.04282934320890515,490,0.0019348325032743576
156000.0,0.03083673469387755,0.03681437821427522,490,0.0016631040828570284
157000.0,0.04873265306122449,0.04953068036732734,490,0.002237568057407711
158000.0,0.03801224489795919,0.027546425824909182,490,0.0012444206714799376
159000.0,0.03539183673469388,0.034953570353600326,490,0.0015790413524616295
160000.0,0.053828571428571434,0.05316143565883819,490,0.002401588862377467
161000.0,0.04312040816326531,0.04491659837575652,490,0.0020291250802058594
162000.0,0.042810204081632657,0.03931523661666191,490,0.0017760813493871974
163000.0,0.05203469387755102,0.034640319847087896,490,0.0015648901370504769
164000.0,0.047075510204081635,0.03984618191156269,490,0.0018000670128848577
165000.0,0.04781836734693878,0.03987651785531929,490,0.0018014374511311668
166000.0,0.04969183673469388,0.061172364801709365,490,0.002763485751887372
167000.0,0.04409183673469388,0.040529543551648665,490,0.001830938145002857
168000.0,0.05099183673469388,0.05147815005635715,490,0.0023255457701430544
169000.0,0.04563469387755102,0.03816934631837902,490,0.001724315302369145
170000.0,0.056846938775510204,0.04995469359207036,490,0.002256723022382294
171000.0,0.060457142857142855,0.044096603377673585,490,0.0019920814821503237
172000.0,0.05241632653061225,0.044081423763739226,490,0.0019913957370926868
173000.0,0.05179795918367347,0.045174530845769105,490,0.0020407772814594713
174000.0,0.051397959183673465,0.04292037136413363,490,0.0019389447361561488
175000.0,0.0730734693877551,0.055577749205528604,490,0.002510746781644057
176000.0,0.053912244897959184,0.03769963158896903,490,0.0017030957538624986
177000.0,0.04850204081632654,0.0443296467698381,490,0.0020026093094773485
178000.0,0.0411795918367347,0.03842588265623537,490,0.0017359044328009244
179000.0,0.046108163265306125,0.044075536281025535,490,0.0019911297677346848
180000.0,0.043618367346938774,0.04089848859697791,490,0.0018476053832124921
181000.0,0.07545918367346939,0.058995055140491165,490,0.0026651249275882415
182000.0,0.04276122448979592,0.03691528640936838,490,0.0016676626504437573
183000.0,0.03445918367346939,0.0360153819579018,490,0.0016270091112557737
184000.0,0.059561224489795915,0.06509047758717233,490,0.0029404880451943663
185000.0,0.07031836734693878,0.06206653094202756,490,0.0028038800606017605
186000.0,0.06527142857142858,0.06353220686229512,490,0.0028700925494547433
187000.0,0.04280612244897959,0.04462579200565761,490,0.002015987787525882
188000.0,0.04972857142857143,0.04525304676271854,490,0.0020443242690328547
189000.0,0.05147346938775511,0.045638531667942725,490,0.0020617387019488914
190000.0,0.06439183673469388,0.05338969607448849,490,0.002411900616850491
191000.0,0.07066530612244898,0.05141827176378052,490,0.002322840744615282
192000.0,0.045397959183673474,0.04060068899349859,490,0.0018341521684512114
193000.0,0.04812040816326531,0.04374054138871916,490,0.0019759962411030996
194000.0,0.039808163265306125,0.04622793990772625,490,0.002088365452082986
195000.0,0.044295918367346934,0.03765612603397995,490,0.001701130373224853
196000.0,0.06422448979591837,0.05238057418927028,490,0.002366313136936026
197000.0,0.056381632653061224,0.052498897343447794,490,0.002371658432180829
198000.0,0.061959183673469385,0.0542633731723702,490,0.0024513693249766638
199000.0,0.047981632653061226,0.0557685627059372,490,0.0025193668569240663
200000.0,0.04670408163265306,0.056439447470275336,490,0.0025496743412499775
201000.0,0.060410204081632654,0.10768089406570014,490,0.0048645269390131625
202000.0,0.043522448979591837,0.037704107196852,490,0.0017032979412171271
203000.0,0.06027755102040817,0.0621801632809586,490,0.0028090134464142506
204000.0,0.041636734693877554,0.04550690050317588,490,0.002055792212067118
205000.0,0.04853846153846154,0.04724714934232478,455,0.0022149805252912836
206000.0,0.03701758241758242,0.03210842929867304,455,0.001505266382929536
207000.0,0.03508131868131868,0.030365830814858875,455,0.0014235721059460825
208000.0,0.03964175824175824,0.03723785337226118,455,0.0017457374925543478
209000.0,0.03815384615384615,0.0328986305423521,455,0.00154231158862287
210000.0,0.05278901098901099,0.05513978522099934,455,0.0025849930024000075
211000.0,0.04985934065934066,0.04297496960767015,455,0.0020146976501437845
212000.0,0.046914285714285714,0.045299241398060665,455,0.002123661192343928
213000.0,0.048676923076923076,0.03877279087320894,455,0.001817696472502645
214000.0,0.04557362637362637,0.043698438048994044,455,0.002048614373808629
215000.0,0.05985934065934066,0.05203503982518284,455,0.00243944029322183
216000.0,0.038894505494505495,0.03299242124506406,455,0.001546708564585487
217000.0,0.037353846153846154,0.02674105024515987,455,0.0012536397717820573
218000.0,0.05801758241758242,0.04551327103117728,455,0.002133695056307946
219000.0,0.0451956043956044,0.037784270298070986,455,0.0017713539131470298
220000.0,0.056351648351648354,0.04263531803790434,455,0.001998774538953202
221000.0,0.038837362637362635,0.033984447234315124,455,0.0015932154602894683
222000.0,0.04497582417582417,0.03676244534590194,455,0.0017234500205140066
223000.0,0.04775164835164835,0.03439441278081173,455,0.0016124349415527943
224000.0,0.05198901098901099,0.051578453673805855,455,0.002418035204290639
225000.0,0.033896703296703294,0.025295267141672986,455,0.0011858604144537224
226000.0,0.055771428571428576,0.04684702418796164,455,0.0021962223687267014
227000.0,0.04487252747252748,0.05573577941532654,455,0.002612933641189803
228000.0,0.041789010989010986,0.051114705269958115,455,0.002396294343784638
229000.0,0.03738901098901099,0.034628873932206546,455,0.0016234266498675997
230000.0,0.04625714285714286,0.042837180582723976,455,0.002008238001019911
231000.0,0.037514285714285715,0.03297334583503703,455,0.001545814295570108
232000.0,0.03702637362637363,0.03384408678615408,455,0.001586635260985902
233000.0,0.03224835164835165,0.027707126910565538,455,0.00129893014442037
234000.0,0.05457362637362637,0.04652760261503257,455,0.0021812476544160117
235000.0,0.04036703296703297,0.03960103082065393,455,0.0018565249601340782
236000.0,0.06028791208791209,0.06097849847665999,455,0.0028587161017630228
237000.0,0.04190549450549451,0.03904518269043975,455,0.0018304663978592733
238000.0,0.09294725274725274,0.16776160932711,455,0.00786478555264281
239000.0,0.11307472527472527,0.2261132199506106,455,0.01060035125236327
240000.0,0.07302637362637363,0.10745026186224664,455,0.005037345972725607
241000.0,0.04468131868131868,0.04271235600017216,455,0.0020023861343299943
242000.0,0.042505494505494505,0.044339840386664005,455,0.0020786837791926817
243000.0,0.050531868131868135,0.051722047887644826,455,0.0024247670048675026
244000.0,0.03987472527472528,0.0365311362984038,455,0.0017126060851091443
245000.0,0.04187472527472528,0.03948846536934705,455,0.0018512478103814263
246000.0,0.0359978021978022,0.03336023503368401,455,0.0015639519409598784
247000.0,0.031142857142857142,0.03542192861859789,455,0.001660605627018592
248000.0,0.040221978021978015,0.033440017317479795,455,0.0015676921921143035
249000.0,0.0471956043956044,0.04680552113618583,455,0.00219427667564885
250000.0,0.0564989010989011,0.055508894184549525,455,0.002602297097511661
251000.0,0.041876923076923075,0.057393554176373096,455,0.002690651320714399
252000.0,0.045725274725274725,0.06202775169975588,455,0.0029079058515703105
253000.0,0.06787692307692307,0.0748559131010671,455,0.0035092993340283905
254000.0,0.07308131868131869,0.11048242221911418,455,0.005179495842792062
255000.0,0.04286373626373626,0.038479457064328905,455,0.001803944771434476
256000.0,0.03283516483516483,0.03006265986934466,455,0.0014093592327993302
257000.0,0.04029230769230769,0.039041887679279866,455,0.0018303119253534955
258000.0,0.026767032967032967,0.03167710527946922,455,0.001485045601021516
259000.0,0.03087912087912088,0.027460197533241647,455,0.001287353916658312
260000.0,0.03895604395604396,0.04017207264305133,455,0.0018832958136848978
261000.0,0.03081978021978022,0.028748615058694575,455,0.0013477558618983335
262000.0,0.03701318681318681,0.03173485697637281,455,0.001487753042332253
263000.0,0.03730769230769231,0.03558587439022076,455,0.0016682915233404514
264000.0,0.04481538461538461,0.03741953164719405,455,0.0017542547014536437
265000.0,0.031760439560439564,0.030747045555289492,455,0.001441443728631504
266000.0,0.05934285714285715,0.06812877341585674,455,0.0031939261612323982
267000.0,0.050026373626373626,0.04318339345513071,455,0.0020244687108227377
268000.0,0.04264175824175825,0.03711942289924702,455,0.0017401853863430975
269000.0,0.08283736263736265,0.11472397408961418,455,0.005378342861521172
270000.0,0.06670989010989012,0.07169421891141779,455,0.0033610768242160085
271000.0,0.05372747252747253,0.06963321474713567,455,0.003264455458695028
272000.0,0.053358241758241755,0.061422896880715054,455,0.0028795498202868774
273000.0,0.06611648351648351,0.06220682474516625,455,0.0029163009254257665
274000.0,0.06312527472527472,0.05732913435701607,455,0.0026876312730013665
275000.0,0.05421318681318682,0.052412719999971574,455,0.002457146212914137
276000.0,0.04746153846153846,0.04852173946048405,455,0.002274734231678865
277000.0,0.040821978021978025,0.03704784917154303,455,0.001736829958233812
278000.0,0.0492,0.04499218728067751,455,0.002109266273292062
279000.0,0.03656483516483516,0.03438816507571365,455,0.0016121420446201192
280000.0,0.038883516483516484,0.0385994575061062,455,0.001809570478916577
281000.0,0.03253186813186813,0.03532140931154218,455,0.0016558932092189279
282000.0,0.02421098901098901,0.02863970877336617,455,0.001342650256492673
283000.0,0.05234285714285714,0.05246451526377428,455,0.002459574412334045
284000.0,0.04789230769230769,0.049662200835236724,455,0.0023281998855878764
285000.0,0.04129010989010989,0.04106188800412942,455,0.0019250110012322531
286000.0,0.027685714285714286,0.029410959371493937,455,0.0013788070422194663
287000.0,0.04232087912087912,0.05460009100314247,455,0.0025596917472173078
288000.0,0.03294065934065934,0.033553671838376195,455,0.001573020398236812
289000.0,0.08432747252747252,0.11559202339934085,455,0.005419037640842276
290000.0,0.051962637362637364,0.06960018552869035,455,0.0032629070250510864
291000.0,0.05950329670329671,0.06271422747921604,455,0.002940088332497817
292000.0,0.07682417582417582,0.07213936484678564,455,0.003381945587548341
293000.0,0.06297582417582417,0.0662708820728826,455,0.003106826871643967
294000.0,0.06386813186813187,0.07639798541858166,455,0.0035815927993364817
295000.0,0.06277802197802197,0.07016108872108635,455,0.0032892025722962596
296000.0,0.0677098901098901,0.09528891501574441,455,0.004467213238766476
297000.0,0.06773406593406593,0.08215708095772048,455,0.003851583362577873
298000.0,0.05198241758241758,0.05513283636930715,455,0.002584667235208006
299000.0,0.05644175824175825,0.0705763280158222,455,0.0033086692906904563
300000.0,0.058608791208791214,0.08656868583661376,455,0.004058402589304745
301000.0,0.10898681318681318,0.172585941822362,455,0.00809095374846538
